Category,Sub Category,Product_id,Product_name,Price,Rating_value,Rating_count,Frequently_bought_together
Sách Tham Khảo,Sách tham khảo cấp II,1640099,Combo Chinh Phục Đề Thi Vào Lớp 10 (Tặng Kèm Sổ Tay),277900,4.7,9,1617005;1617007;1617009;1617003;
Sách tiếng Việt ,Sách thiếu nhi ,419705,Tủ sách Vàng - Đất Rừng Phương Nam (Tái Bản 2014),47000,4.9,6,514534;454322;477911;
Sách thiếu nhi ,Kiến thức - Bách khoa,902549,"Cổng Du Học: Du Học Mĩ, Cần Gì Trong Ví?",54600,4.9,6,902553;902551;902555;870561;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1662793,Dọn Dẹp Theo Phương Thức Toyota,78750,4.9,6,1661233;1580369;1661229;1656019;
Sách tiếng Việt ,Sách thiếu nhi ,571317,"Lớn Lên Cùng Thiên Nhiên (Tập 2) - Bạn Ong, Bạn Hoa",25200,4.9,9,571321;540524;571315;752483;
Sách tiếng Việt ,Sách văn học,521741,Giải Mã Mê Cung - Phiên Bản Mới (Serises Giải Mã Mê Cung),79000,4.6,13,429462;392490;438065;521756;
Văn học nước ngoài,Tự truyện - Hồi ký ,3082815,Tự Truyện Benjamin Franklin (Tái Bản 2018),81000,4.5,2,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",445809,One Piece (Tập 35),17355,5,9,441434;447347;444358;575414;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",552201,Long Thần Tướng (Tập 3),69000,5,8,518755;518674;455873;692652;
Fiction - Literature,Science Fiction & Fantasy,923800,Harry Potter: Quidditch Through The Ages (Hardback),129000,5,7,923806;603587;603543;923814;
Sách kinh tế,Sách kỹ năng làm việc,991941,Trang Bị 101 – Những Điều Nhà Lãnh Đạo Cần Biết,41300,5,7,992007;992025;991997;991983;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,559103,Min Jung - 30 Phút Tự Học Tiếng Hàn Mỗi Ngày,56000,5,7,573407;506558;506102;437682;
Sách tiếng Việt ,Sách văn học,601449,Người Trộm Bóng (Tái Bản 2017),59250,5,7,None
Sách văn học,Truyện ngắn - Tản văn,1606921,Yêu Thử,48750,5,6,1599519;1575871;1578087;1599645;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,526948,3000 Từ Vựng Tiếng Anh Thông Dụng Nhất,19000,5,4,507874;691619;507941;446267;
Sách tiếng Việt ,Sách thiếu nhi ,484450,Cuộc Phiêu Lưu Kì Diệu Của Nils Holgersson,54000,5,3,None
Sách thiếu nhi ,Truyện tranh Ehon,1660869,Ehon Song Ngữ - Kururinpa 2: Đây Là Cái Gì? – What Is This?,29250,5,3,1660865;691763;592889;602179;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",442036,Thám Tử Kindaichi (Tập 4) - Vụ Án Bảy Bí Ẩn Ở Trường,25000,4.5,16,444749;452468;443868;465124;
Văn học nước ngoài,Tiểu thuyết ,1670761,Chúa Tể Những Chiếc Nhẫn - Hai Tòa Tháp (Tái Bản 2018),91020,5,2,1675677;1668975;1668979;1682017;
Sách tiếng Việt ,Sách thiếu nhi ,453499,Cô Bé Mác-tin Du Ngoạn Bằng Khinh Khí Cầu,31500,5,2,453510;453495;453513;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,2624275,Nâng Tầm Tư Duy Với Phương Pháp Ghi Nhớ 1 Phút (Tái Bản),56000,5,2,None
Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,2466033,"Bài tập luyện dịch tiếng Trung ứng dụng (Sơ -Trung cấp, Giao tiếp HSK)",220000,4,5,None
Sách tiếng Việt ,Sách kinh tế,540354,Dạy Con Làm Giàu - Tập 12: Lời Tiên Tri Của Người Cha Giàu (Tái Bản 2016),91260,5,1,576378;800672;837604;598974;
Sách kinh tế,Bài học kinh doanh,2763495,Công dân Coke,150000,5,1,None
Sách tiếng Việt ,Sách Giáo Khoa,981910,Sách Vật Lí Lớp 11 (Song Ngữ Việt - Anh),48300,5,1,None
Sách tiếng Việt ,Sách thiếu nhi ,453973,Cổ Tích Thế Giới Bằng Thơ,87500,4.6,14,None
Sách tiếng Việt ,Điện Ảnh - Nhạc - Họa,467889,Sắc Màu Sáng Tạo (Sách Tô Màu Dành Cho Người Lớn),79920,4.6,14,452899;452895;467880;452384;
Sách tiếng Việt ,Sách kinh tế,483947,Dạy Con Làm Giàu (Tập 8) - Để Có Những Đồng Tiền Tích Cực (Tái Bản 2016),31200,3,2,483957;483943;394000;427871;
Sách thiếu nhi ,Sách học ngoại ngữ thiếu nhi,3494929,Quả Trứng Của Lợn Con – Pig’S Egg,29250,0,0,None
Sách kinh tế,Sách kỹ năng làm việc,2796923,Đọc Vị Bất Kỳ Ai - Áp Dụng Trong Doanh Nghiệp,65000,0,0,None
Sách tiếng Việt ,Sách Giáo Khoa,1946333,Bộ Sách Bài Tập Lớp 11,115366,4.6,5,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",685793,Sailor Moon - Thủy Thủ Mặt Trăng - Tập 10,22250,4.6,10,655743;648662;714020;617391;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,486559,Khi Ta Thay Đổi Thế Giới Sẽ Đổi Thay (Tái Bản 2016),42000,4.8,4,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,385046,100 Việc Nên Làm Trước Tuổi 20,41000,3.8,37,467439;431575;568809;508816;
Sách tiếng Việt ,Sách văn học,404442,Combo Thế Gia Danh Môn (Tập 3 - 4),153000,4.5,18,379453;362857;419258;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,532298,Học Montessori Để Dạy Trẻ Theo Phương Pháp Montessori - 100 Hoạt Động Montessori: Cha Mẹ Nên Chuẩn Bị Cho Trẻ Tập Đọc Và Viết Như Thế Nào?,58500,4.8,5,532293;532279;532292;548268;
Sách tiếng Việt ,Sách Tham Khảo,557042,Chinh Phục Đề Thi Vào Lớp 10 Chuyên Khối Chuyên Lý,97300,4.4,15,870368;557038;536194;525514;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1954475,Cách Chinh Phục Toán Và Khoa Học,110000,4.7,3,1938939;1943805;1938899;1939725;
Sách văn học,Truyện trinh thám,2047287,Combo 3 Cuốn Trinh Thám Dugori (Trảng Đất Trống + Căn Hầm Tối + Hơi Thở Cuối Cùng),271500,4.7,3,1954115;2011669;1954187;1954013;
Văn học nước ngoài,Trinh thám - Phiêu lưu,606191,Đêm Trường Tăm Tối,86250,4.4,12,596220;733764;920936;900070;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",442816,One Piece (Tập 33),17355,4.9,10,568680;449396;432182;449382;
Sách tiếng Việt ,Sách văn học,567615,"Yêu Thương Xa, Yêu Thương Gần",20300,4.5,16,577127;577128;521709;493260;
Sách tiếng Việt ,Sách văn học,339495,Có Một Nơi Gọi Là Chốn Này,78000,4.4,19,403540;427537;417660;374991;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,404940,Hạnh Phúc Thật Giản Đơn,44000,4.7,10,463093;540160;508096;
Sách tiếng Việt ,Sách văn học,554469,Những Nỗi Buồn Không Tên,45000,4.1,16,539189;472136;441859;423608;
Sách kinh tế,Bài học kinh doanh,2120183,Đầu Tư Bất Động Sản (Tái Bản 2018),97300,4,1,2120369;2106855;2120365;2120179;
Sách tiếng Việt ,Sách văn học,605688,Hiệp Sĩ Lưu Ban - Tập 2,63700,4.4,19,814604;833420;568842;
Sách tiếng Việt ,Sách văn học,442103,Chờ Đợi Những Những Mùa Thi,50400,4.4,19,453779;345963;344218;381733;
Sách tiếng Việt ,Sách văn học,448657,Hồng Nhan,59250,4.4,19,448527;433414;343285;492943;
Sách tiếng Việt ,Sách thiếu nhi ,421590,Chuột Típ Bị Bắt Nạt (Tái Bản 2014),13000,4.9,8,455898;454102;453902;545545;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,169070,Dụng Cụ Cầm Phấn Mungyo MCH,55000,4.5,12,None
Sách tiếng Việt ,Sách thiếu nhi ,348150,Kể Chuyện Danh Nhân Thế Giới,30000,4.1,20,348144;348175;391063;
Sách tiếng Việt ,Sách thiếu nhi ,428852,365 Truyện Kể Hằng Đêm - Mùa Thu,45000,4.6,7,442114;433294;442115;496997;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,539328,Con Đường Thoát Hạn,127000,4.6,7,809630;921346;575282;
Sách tiếng Việt ,Tạp Chí - Catalogue,2459401,Ikon Fanbook,37500,4.5,11,None
Sách tiếng Việt ,Sách kinh tế,357936,Đam Mê - Bí Quyết Tạo Thành Công,47600,4.8,12,352368;552352;367807;
Fiction - Literature,Science Fiction & Fantasy,1599515,Harry Potter: A History Of Magic (Hardback),329000,4.8,12,1599537;1599513;923786;495504;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,583552,Bóp Viết My Neighbor Totoro - Xám,19000,3.9,17,None
Sách văn học,Truyện trinh thám,877245,Kẻ Trừng Phạt,65400,4.5,10,847717;927297;1587281;913266;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419521,Thám Tử Lừng Danh Conan 15 (Tái Bản 2014),16020,4.6,11,414711;414810;414722;414921;
Sách tiếng Việt ,Sách văn học,529676,Love & Misadventure - Yêu Là Thương Hay Vận Rủi,57000,3.9,9,510509;543169;415970;
Sách tiếng Việt ,Sách thiếu nhi ,557624,Nếu Bạn Cho Chuột Cái Bánh Quy (If You Give A Mouse A Cookie…),36750,4.7,7,569658;488352;502321;589236;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1534707,"Khi Đã Có Chí, Hướng Nào Đi Cũng Được",62000,4,15,1530023;1529965;1572633;1555565;
Sách thiếu nhi ,Văn học thiếu nhi,690014,Disneyland: Xứ Sở Của Những Hạnh Phúc,45000,4.5,6,686856;686941;686843;686773;
Sách tiếng Việt ,Sách Y Học,537935,Axít Và Kiềm - Cẩm Nang Thực Dưỡng,36000,3.5,2,None
How-to - Self Help,Success,420886,The 7 Habits Of Highly Effective People: Powerful Lessons In Personal Change,245000,3.8,4,None
Sách kinh tế,Sách kỹ năng làm việc,951561,20 Phút Phân Tích Tài Chính (Tái Bản 2017),74000,4,2,951565;951563;922381;922387;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,378035,Sổ Tay Lượng Từ Tiếng Hán Hiện Đại,56000,4.1,19,None
Sách tiếng Việt ,Sách văn học,421389,Vĩnh Dạ (Tập 2),96750,4.4,20,717234;473159;362768;576382;
Sách tiếng Việt ,Sách thiếu nhi ,335241,Emily Windsnap Và Lâu Đài Trong Sương Mù,37450,4.5,4,335240;335239;399301;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,538814,10 Phút Tự Học Tiếng Hàn Mỗi Ngày,64000,4.7,9,548595;542572;556835;595703;
Sách tiếng Việt ,Sách văn học,478403,1 Cm Ánh Dương (Tập 2),69300,4.4,17,478392;416560;473159;464998;
Sách tiếng Việt ,Sách văn học,423984,Vân Trung Ca (Tập 1) - Bìa Cứng,101500,4.4,17,401371;422105;405140;415999;
Sách tiếng Việt ,Sách kinh tế,487003,Lợi Thế Cạnh Tranh (Tái Bản 2016),192000,4.5,7,446375;341526;396347;
Văn phòng phẩm - Quà lưu niệm,Flashcards,464222,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Các Thành Viên Trong Gia Đình (Giao Mẫu Ngẫu Nhiên),38000,4.3,8,None
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,452469,Bìa lỗ (50 Cái/ Xấp) Top Point US-LW110 Usign,34000,4.3,8,None
Sách văn học,Light novel,599838,Cô Gái Văn Chương Và Tuyển Tập Tình Yêu 2,58460,4.6,13,735053;481991;532566;357633;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,479968,365 - Những Người Lạ Quen Thuộc,180600,5,10,None
Sách kinh tế,Sách kỹ năng làm việc,3159409,Phân Tích Dữ Liệu Với R - Hỏi Và Đáp (Tái Bản 2018),133200,4.5,2,None
Sách thiếu nhi ,Kiến thức - Bách khoa,704707,Bách Khoa Thư Bằng Hình (Ấn Bản Kỉ Niệm 60 Năm NXB Kim Đồng),385000,5,9,689417;689415;899792;689681;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",429464,Đại Từ Điển Doraemon Và Những Người Bạn,31150,5,9,382646;448949;448942;385186;
"Truyện Tranh, Manga, Comic",Các Truyện Tranh Khác,1055152,Sailormoon -  Thủy Thủ Mặt Trăng - Tập 12,22250,5,7,1012722;1012734;1012628;1036560;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",396225,One Piece (Tái bản 2014) - Tập 3,17355,5,7,398311;558880;565223;399663;
Sách văn học,Truyện tranh,3955269,Anh Với Em Hay Chó Với Mèo - Tập 1,89250,5,5,None
Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,1569299,Trái Đất,23500,5,5,1569321;1569385;1569383;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1737371,One Piece - Tập 83,15130,5,4,1735943;1737401;1737399;
Luyện Thi Chứng Chỉ Tiếng Anh,TOEIC,1754729,Tự Học 600 Từ Vựng TOEIC,38000,5,3,1580403;1617495;1600111;
Sách tiếng Việt ,Sách văn học,431954,Nhím Thanh Lịch (Tái Bản 2015),62780,4.5,16,367365;420150;362874;337892;
Sách kinh tế,Sách kinh tế học,1954469,Cuộc Cách Mạng Blockchain,206309,5,2,1938893;1738455;2031833;1747355;
Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,1535205,Tập Viết Chữ Hán Theo Giáo Trình Hán Ngữ Boya Sơ Cấp (Tập 1),41300,5,1,1085402;1617485;1672721;
Sách thiếu nhi ,Truyện tranh Ehon,905108,Truyện Tranh Ehon - Những Người Bạn Trên Cơ Thể,25000,0,0,905110;787575;787571;967546;
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),626902,Bộ Sách Rèn Luyện Trí Thông Minh - 688 Câu Đố Phát Triển Trí Tuệ 2 -3 Tuổi - Cấp Độ 3 Sao,31500,0,0,626899;626907;571107;571111;
Sách kinh tế,Bài học kinh doanh,2236749,Tư Bản Thân Hữu Trung Quốc,103600,0,0,2254427;2254425;2296365;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1580411,Trở Về Từ Xứ Tuyết - Tái Bản,57720,0,0,1581877;1582331;1582097;
Sách tiếng Việt ,Sách thiếu nhi ,434255,"Bé Khỏe Ngoan - Ôi, Ôi, Đi Vệ Sinh!",9000,4.6,5,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,556940,Nghệ Thuật Kaizen Tuyệt Vời Của Toyota,93750,4.6,5,None
Sách tiếng Việt ,Sách Văn Hoá - Du Lịch,445642,Lược Sử Đời Tôi,37130,4.2,16,367345;438163;540465;459207;
Sách tiếng Việt ,Sách văn học,474793,Đến Phủ Khai Phong Làm Nhân Viên Công Vụ (Tập 5A),78400,4.7,13,473159;416560;478392;473148;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",482447,Shin - Cậu Bé Bút Chì 2 (Bản Đặc Biệt),14240,4.2,6,482448;570048;685793;571531;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",491658,Hàng Xóm Của Tôi Là Rồng (Tập 2),49000,4.5,17,None
Sách tiếng Việt ,Sách văn học,518100,Những Người Khốn Khổ (Trọn Bộ 5 Tập),296250,4.6,15,None
Sách văn học,Light novel,3928625,Just Be Friends (Tặng Kèm 2 Bookmark và 1 Poster),51000,4.9,8,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,508091,Sống Có Giá Trị - Vì Con Cần Có Mẹ,45000,4.8,5,510461;508096;463093;
Fiction - Literature,Science Fiction & Fantasy,435231,Harry Potter Part 7: Harry Potter And The Deathly Hallows (Paperback),164990,4.6,12,603608;435246;435239;565796;
Sách tiếng Việt ,Sách thiếu nhi ,429462,Hòn Đá Xanh,77900,4.6,12,429459;441436;433399;442818;
Sách tiếng Việt ,Sách văn học,389580,Tơ Đồng Rỏ Máu,78750,3.6,47,416323;350254;539247;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,383143,Từ Đúng - Từ Sai,54600,4.4,19,351190;378960;348847;
Sách tiếng Việt ,Sách văn học,361683,"Ừa Chỉ Có Vậy Thôi (Bút Ký, Tản Văn)",27000,4.6,12,346196;376829;438155;361944;
Sách văn học,Tiểu thuyết tình cảm,716468,Lời Hồi Đáp 1994,72000,4.3,21,599819;566921;450379;597610;
Sách văn học,Văn học Việt Nam,980918,Lục Vân Tiên,176250,4.8,10,980916;625490;1044672;1044668;
Bút - Viết các loại,Bút Gel - Bút Nước,487793,Bút Gel Bấm Marvy - RG5 - Đen,12000,4.4,8,None
Sách tiếng Việt ,Sách văn học,416425,Người Ru Ngủ,87500,4.4,16,500483;486350;467583;489233;
Sách tiếng Việt ,Sách thiếu nhi ,466705,Cẩm Nang Lịch Sự Cho Bé,60000,4.4,9,470918;549828;420262;470913;
Sách tiếng Việt ,Sách văn học,690210,Thần Thoại Bắc Âu,67200,3.8,9,644076;576381;627222;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,533008,Cẩm Nang Dành Cho Mẹ Bầu Và Thai Nhi - Mẹ Kể Con Nghe (Tái Bản 2017),47600,4,4,533014;573648;557049;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,403587,Đắc Nhân Tâm,44000,4.3,18,391662;385269;340941;371971;
Sách văn học,Truyện ngắn - Tản văn,703127,Tình Yêu Không Phải Thứ Để Dành,56000,4.7,11,604843;650518;686466;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",402291,One Piece (Tái Bản 2014) - Tập 7,17355,4.7,11,398311;449399;558880;449360;
Sách tiếng Việt ,Sách văn học,415309,Thơ Ngụ Ngôn La Fontaine,20000,4.3,13,None
Văn học nước ngoài,Tiểu thuyết ,646869,Joker Game - Tập 1,68250,4.9,11,748881;813750;746830;919004;
Sách tiếng Việt ,Sách văn học,341466,Hải Tặc Ma Cà Rồng Tập 3 - Thuyền Trưởng Máu,67500,4.9,11,340643;316468;316404;342322;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",348324,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 13,18000,4.9,11,348311;405777;374328;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3671833,Thám Tử Lừng Danh Conan Sdb 50+,22250,4,2,None
Văn phòng phẩm - Quà lưu niệm,Máy Tính Điện Tử,566465,Máy Tính Để Bàn Casio MX-120B,195000,4.9,6,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,499618,3500 Từ Vựng Toeic Siêu Đẳng,60000,4.3,8,435078;459142;442584;
Văn học Việt Nam,Tiểu thuyết,4437343,Mặt Nạ Trắng,116000,5,10,None
Sách văn học,Truyện ngắn - Tản văn,835972,Có Hẹn Với Bình Yên,51100,5,8,532517;704306;851097;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,568804,Tiếng Anh Giao Tiếp - Communicative English (Kèm Đĩa MP3),272000,5,7,486607;486598;505511;437221;
Sách tiếng Việt ,Sách văn học,459771,Miếng Da Lừa (Trí Việt),41000,3.6,26,584833;338143;422793;534920;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,2075873,Thước Đo Lạ Kỳ Của Trí Não,63700,4.3,4,2070233;2066555;2098949;2063397;
Science Fiction & Fantasy,Science Fiction,2365041,Harry Potter Part 1: Harry Potter And The Philosopher's Stone (Paperback) - Illustrated Edition,314000,5,5,2365001;2365007;2365003;2365005;
Sách văn học,Light novel,1994229,Ông Trời Nói Dối,31500,5,4,2068893;2123695;1993919;
Sách Tham Khảo,Sách tham khảo cấp II,604291,Luyện Giải Bộ Đề Kiểm Tra Định Kỳ Tiếng Anh 9,71200,5,3,604282;604279;604290;
Sách thiếu nhi ,Truyện kể cho bé,998603,Thuyền Trưởng Đơn Vị (Bản In Màu 2017),70000,5,2,986233;986235;1188881;1332587;
Dụng Cụ Học Sinh,Bóp Viết - Hộp Bút,1949817,Hộp Bút Sắt B586 Kèm Bộ Dụng Cụ - Mẫu Ngẫu Nhiên,38000,5,2,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,532141,Giáo Trình Hán Ngữ Boya Trung Cấp 1 (Tập 2),109000,4,5,624774;428610;576660;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1689651,Thông Điệp Của Nước (Tái Bản 2018),43000,4,5,1699251;1696335;1699261;1699259;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,2624283,Rèn Luyện Kĩ Năng Tư Duy Logic Trong 1 Phút (Tái Bản),52500,5,1,None
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),626899,Bộ Sách Rèn Luyện Trí Thông Minh - 688 Câu Đố Phát Triển Trí Tuệ 2 -3 Tuổi - Cấp Độ 2 Sao,31500,5,1,626907;626902;571111;571107;
Văn học Việt Nam,Truyện ngắn – Tản văn ,3024737,Sài Gòn Những Biểu Tượng,109000,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3153965,Siêu Đầu Bếp Tí Hon (Tập 18 ),18000,0,0,None
Sách Bà mẹ - Em bé,Sách Kiến Thức - Kỹ Năng Cho Trẻ,1950743,Dạy Con Kiểu Nhật: 5 Thói Quen & 8 Trò Chơi Để Con Thông Minh Hơn,89250,0,0,None
Sách tiếng Việt ,Sách thiếu nhi ,480069,Những Điều Khó Đỡ Khách Hàng Nói Trong Hiệu Sách,31500,4.3,19,476096;476098;549262;518759;
Dụng Cụ Học Sinh,Bóp Viết - Hộp Bút,3347209,Hộp Viết Artline 3 Ngăn HV-3NL,58000,4.6,5,None
Văn học Việt Nam,Truyện ngắn – Tản văn ,757372,Đêm Nay Con Có Mơ Không?,56000,4.7,13,921252;1031912;896546;877330;
Bút - Viết các loại,Bút Bi - Ruột Bút Bi,1411345,Vỉ 5 Cây Bút Bi Thiên Long TL-027,16000,4.2,6,None
Sách tiếng Việt ,Sách văn học,807196,Hộp Sách: Tam Quốc Diễn Nghĩa (Trọn Bộ 2 Tập),235200,4.5,17,564416;564418;564439;558902;
Sách kinh tế,Bài học kinh doanh,790312,Góc Nhìn Alan: Những Bài Chưa Xuất Bản,169000,4.3,7,1080548;1063974;894825;1063982;
Sách tiếng Việt ,Sách văn học,565422,Nào Mình Cùng Đạp Xe Đến Paris,66750,4.4,14,540994;587908;550683;
Sách tiếng Việt ,Sách văn học,427449,Dữ Liệu Tử Thần (Tái Bản 2018),118000,4.6,13,None
Sách tiếng Việt ,Sách văn học,362311,Charlie Bone Tập 1: Lúc Nửa Đêm (Tái Bản),36000,4.3,18,340643;341942;342322;381741;
Sách tiếng Việt ,Sách văn học,487705,Như Hoa Như Sương Lại Như Gió (Tập 2),94400,4.8,11,487703;535865;532728;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,425051,12 Chòm Sao Và Những Chuyện Sống Chung Mới Hiểu,53400,4.5,16,389552;456104;456124;
Sách Lịch sử,Lịch Sử Thế Giới,1325977,Sự Minh Định Của Địa Lý,162000,4,11,1339059;1367807;985467;1419965;
Bút - Viết các loại,Bút Lông Dầu - Bút Lông Bảng,174748,Mực Bút Lông Bảng Thiên Long WBI-01,18000,4,1,None
Sách tiếng Việt ,Sách thiếu nhi ,462232,Những Ngày Thơ Ấu (Kim Đồng),20000,4.7,8,643935;476096;476099;
Sách tiếng Việt ,Sách văn học,386651,Ngã Tư Mưa Ngã Vào Đâu Cũng Nhớ,27300,4.1,27,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,421865,Bài Học Cuộc Sống,68000,4.8,10,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,433258,30 Phút Tự Học Giao Tiếp Tiếng Trung (Kèm Audio Tại App MCBooks),59000,4.3,16,452597;396623;411728;
Sách tiếng Việt ,Sách văn học,392050,Giống Như Là Tình Yêu,48300,4,32,385824;549808;532156;448608;
Sách văn học,Truyện ngắn - Tản văn,1071186,Tuổi Trẻ Này Là Để Tìm Nhau,51600,4.4,17,1071128;650151;595359;641781;
Văn phòng phẩm - Quà lưu niệm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,409940,Bút Chì Màu Hộp Gỗ M58 MS - 58W,282000,4.3,21,None
Sách Học Tiếng Anh,Ngữ Pháp,1020628,Grammar Is Not Boring - Ngữ Pháp Không Tẻ Nhạt,210800,4.5,11,None
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,4106101,"Gọi Là Ổn Định, Thật Ra Là Hoài Phí Cuộc Sống",69300,4.7,13,None
Fiction - Literature,Classic,436137,The Catcher In The Rye (Mass Market Paperback),168000,4.5,10,338286;462973;315775;548569;
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,162413,Bút Chì Kim Kỹ Thuật Pentel Grip0.5 - A315,53000,4.5,13,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,468558,10 Phút Tự Học Tiếng Anh Mỗi Ngày (Kèm CD Hoặc Dùng App) - Tái Bản 2015,71000,4.8,9,442584;462200;435078;411811;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,397060,Giáo Trình Hán Ngữ Tập 2 (Quyển Hạ 4 - Kèm CD),56000,4.5,8,None
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,515591,Thước Gỗ Nhatvywood Hình Mèo 150mm,15000,4.5,8,None
Sách tiếng Việt ,Sách Văn Hoá - Du Lịch,396497,Chào Mừng! Đây Là Nước Mỹ (Tái Bản 2018),95250,4.4,13,None
Sách tiếng Việt ,Sách văn học,428593,N.P (Tái Bản 2015),39420,4.3,20,391896;524306;601449;467580;
Sách kinh tế,Sách Marketing - Bán hàng ,681036,Làm Chủ Nghệ Thuật Bán Hàng,61320,3.8,4,341539;392485;552641;573655;
Sách tiếng Việt ,Sách văn học,423904,Đời Không Như Là Mơ,76650,4.6,15,None
Sách tiếng Việt ,Sách văn học,341601,Một Mảnh Trò Đời - Shortlisted For The Man Booker Prize,122499,4.6,15,426818;386412;485506;
Bút - Viết các loại,Bút viết Thư Pháp,93099,Bút Thư Pháp Artline EK - 241,27000,4.1,19,None
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,355819,Tẩy Tuỷ Kinh,24700,4.9,6,404217;529806;541770;432493;
Sách tiếng Việt ,Sách văn học,570523,Trái Tim Đàn Bà,111750,4.9,6,None
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,366239,Bút Chì Stabilo Exam Grade MP9883,42000,4.1,25,None
Sách tiếng Việt ,Sách thiếu nhi ,565652,Big Book Of Big Bugs – Cuốn Sách Khổng Lồ Về Những Con Bọ,105000,4.9,9,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419571,Thám Tử Lừng Danh Conan 54 (Tái Bản 2014),16020,4.9,9,414763;419511;414761;421496;
Sách tiếng Việt ,Sách thiếu nhi ,342638,Truyện Loài Vật,70000,4.9,9,393566;478373;527047;409081;
Sách văn học,Văn học nước ngoài,682166,Không Gia Đình (Ấn Bản Kỉ Niệm 60 Năm Thành Lập NXB Kim Đồng),77000,4.6,13,533107;704344;543206;606759;
Văn học thiếu nhi,Văn học nước ngoài,1363597,Lâu Đài Bay Của Pháp Sư Howl (Tái Bản),66750,5,6,1445373;1346355;1187669;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",557718,Sailormoon - Thủy Thủ Mặt Trăng (Tập 4),22250,5,6,543941;570637;550890;564154;
Sách tiếng Việt ,Sách thiếu nhi ,453809,Truyện Kể Trước Giờ Đi Ngủ - Hôm Nay Con Ngủ Cùng Mẹ (Tái Bản 2017),32200,5,6,453813;448194;453804;415022;
